,0,1,ano,periodo,grupo,consulta,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
993,,,2014,Consolidado,Estado,Fonte de Recurso,"function setup() { }  function imprimirRelatorio(tipoDownload) {  var ano = document.getElementById('anoexercicio').value;  var mes = document.getElementById('mes').value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFonteForm.action= ""execDespAnoEstadoFonte.do?method=Consultar&anoexercicio=""+ano+""&mesFinal=""+mesFinal+""&mes=""+mes+""&tipoDownload=""+tipoDownload;  document.execDespAnoEstadoFonteForm.submit(); 	}  function showAno() {  var ano = document.getElementById(""anoexercicio"").value;  var grupo = document.getElementById(""grupo"").value;  var consulta = document.getElementById(""consulta"").value;  var mes = document.getElementById(""mes"").value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFonteForm.action=""execDespAno.do?method=Pesquisar&anoexercicio=""+ano+""&grupo=""+grupo+""&consulta=""+consulta+""&mes=""+mes+""&mesFinal=""+mesFinal;  document.execDespAnoEstadoFonteForm.submit(); }  Despesas::Estado::Fonte de Recurso  Ano  2014  DOWNLOAD  Lista das Fontes de Recursos  Fonte de Recurso Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  14,600,472,000.00 16,696,827,175.39 15,565,294,328.96 14,933,932,330.11 14,669,891,815.30 826,779,036.43 110,935,956.34 01000000 - Recursos Ordinários  7,199,360,000.00 7,795,434,822.40 7,733,997,177.58 7,627,735,322.02 7,541,512,615.15 232,162,397.95 89,359,150.39  01150000 - Alienação de Bens  420,000.00 583,704.56 128,652.40 112,389.02 112,389.02 0.00 0.00  01160000 - Contribuição para o Desenvolvimento do Ensino Superior  255,000,000.00 271,399,646.42 270,212,095.34 253,003,884.42 249,544,793.83 13,811,074.54 195,380.65  01170000 - Contribuição para Infraestrutura Básica, Econômica e Social  85,000,000.00 111,202,112.20 110,768,709.87 82,418,450.21 63,904,769.16 25,738,525.03 382,222.45  01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  1,600,000,000.00 1,620,836,150.23 1,617,427,636.20 1,581,612,144.35 1,511,283,589.36 77,224,469.53 1,943,203.61  01270000 - Cotaparte da Contribuição do Salário-Educação  54,000,000.00 57,000,000.00 56,840,814.49 48,336,475.19 46,096,335.23 10,489,062.45 425,851.79  01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  100,000.00 579,636.10 494,025.18 494,025.18 494,025.18 0.00 0.00  01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  11,100,000.00 13,349,977.50 12,377,258.89 9,012,417.84 9,012,417.81 705,115.62 22,904.74  01450000 - Recursos do Royalties sobre o Petróleo  296,000,000.00 301,046,470.36 277,068,952.98 254,017,094.83 250,825,077.20 15,068,101.03 160,988.68  01460000 - Recursos do FUNDEB  1,136,000,000.00 1,306,410,435.29 1,306,301,210.12 1,289,212,883.38 1,272,444,756.37 100,061,122.38 6,618,247.23  01500000 - Outras Transferências de Recursos Federais  25,520,000.00 31,826,386.61 31,771,045.09 30,320,505.17 25,143,151.52 5,233,488.44 20,165.60  01550000 - Recursos de Transferência Financeira LC 87/96  11,792,000.00 11,792,000.00 11,779,154.20 11,509,576.62 11,343,087.39 399,089.10 16,290.09  01600000 - Recursos do FTI  793,000,000.00 850,427,871.52 842,806,692.74 753,345,839.45 748,773,751.49 23,559,509.86 1,906,556.53  01700000 - Recursos do FMPES  85,000,000.00 85,079,398.25 85,075,262.10 69,074,515.79 65,531,864.53 11,734,784.45 33,987.19  02010000 - Recursos Diretamente Arrecadados  210,140,000.00 212,006,218.68 166,855,533.86 161,766,113.32 160,072,436.08 5,885,427.06 154,018.22  02100000 - Acordos - Pepsi-Cola  2,500,000.00 4,840,662.74 4,840,662.74 3,225,651.74 3,225,651.74 0.00 0.00  02110000 - Acordos - Recofarma  3,000,000.00 3,000,000.00 0.00 0.00 0.00 903,570.04 0.00  02120000 - Acordos - Visteon  20,000.00 20,000.00 0.00 0.00 0.00 0.00 0.00  02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  1,500,000.00 1,500,000.00 0.00 0.00 0.00 0.00 0.00  02300000 - Recursos do Sistema Único de Saúde - SUS  463,115,000.00 490,758,891.85 464,361,191.21 420,012,746.87 412,464,073.62 46,201,049.18 1,014,523.37  02350000 - Transferência do SUS  0.00 0.00 0.00 0.00 0.00 27,897.56 45,611.30  02400000 - Transferências do FNAS  2,100,000.00 2,100,000.00 1,205,431.58 1,001,187.44 1,001,187.44 50,633.32 0.00  02500000 - Transferências do FNDE  92,000,000.00 92,000,000.00 64,895,974.91 59,943,480.51 57,225,885.64 33,745,031.84 0.00  02610000 - Fundo Financeiro - RPPS  298,000,000.00 403,276,828.60 402,934,920.31 402,934,920.31 402,934,920.31 0.00 0.00  02620000 - Fundo Previdenciário - RPPS  234,000,000.00 234,000,000.00 5,273,149.13 5,273,149.13 5,272,244.77 0.00 0.00  02710000 - Operações de Crédito Internas 460,000,000.00 460,000,000.00 421,080,598.87 402,955,197.12 400,845,835.02 23,657,291.46 4,566.95  02750000 - Operações de Crédito Externas 904,400,000.00 904,400,000.00 620,741,008.32 564,305,278.96 552,402,447.01 0.00 0.00  02800000 - Convênios 337,920,000.00 337,920,000.00 187,885,625.51 148,277,791.79 147,229,558.99 7,166,882.69 699,681.35  02850000 - Outras Fontes 36,410,000.00 76,121,505.33 63,166,827.09 46,023,497.00 44,698,002.01 3,649,912.40 306,083.10  02950000 - Transferências de Entidades Internacionais  5,000.00 522,000.00 511,286.60 511,286.60 511,286.60 358.90 0.00  02960000 - Doações de Pessoas ou Instituições Privadas Nacionais  3,070,000.00 3,070,000.00 3,137.00 1,992.00 0.00 0.00 0.00  02970000 - Doação p/ Programa Social de Desenv Humano  0.00 771,058.20 715,858.20 715,858.20 715,858.20 0.00 0.00  03000000 - Recursos Ordinários 0.00 116,302,814.52 112,465,682.38 108,388,163.65 105,902,530.59 6,206,539.71 1,150,712.50  03150000 - Alienação de Bens  0.00 3,068,727.57 1,582,464.92 34,330.67 34,330.67 2,111,866.70 0.00  03160000 - Contribuição para o Desenvolvimento do Ensino Superior  0.00 17,037,334.64 12,948,088.98 12,675,051.12 12,614,631.10 7,526,892.80 2,232,984.60  03170000 - Contribuição para Infraestrutura Básica, Econômica e Social  0.00 124,388.85 69,602.20 33,602.20 33,602.20 12,423,122.80 0.00  03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  0.00 7,147,284.30 5,974,568.09 4,728,094.80 4,705,658.16 13,181,820.13 161,048.31  03270000 - Cotaparte da Contribuição do Salário-Educação  0.00 1,013,104.25 1,012,333.09 981,871.95 980,527.79 607,406.88 7,360.76  03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  0.00 8,899,650.10 8,625,467.61 8,261,764.87 7,547,251.26 906,679.00 0.00  03450000 - Recursos do Royalties sobre o Petróleo  0.00 13,526,646.90 12,255,610.69 8,115,618.32 8,035,199.66 600,483.93 28,885.00  03460000 - Recursos do FUNDEB  0.00 0.00 0.00 0.00 0.00 0.00 125.51  03500000 - Outras Transferências de Recursos Federais  0.00 21,244,865.52 20,488,902.39 16,910,089.05 16,608,615.05 28,718.31 5,172.50  03550000 - Recursos de Transferência Financeira LC 87/96  0.00 2,487,172.12 2,364,703.67 1,893,166.32 1,890,493.32 189,700.00 0.00  03600000 - Recursos do FTI  0.00 84,919,267.18 83,507,243.71 78,950,734.32 78,950,366.82 11,873,302.12 172,011.58  03700000 - Recursos do FMPES  0.00 5,800,876.11 5,800,876.11 5,800,876.11 5,800,876.11 2,898,413.73 0.00  04010000 - Recursos Diretamente Arrecadados  0.00 35,710,978.21 19,166,466.19 17,038,159.09 16,080,190.47 3,888,254.35 27,162.47  04100000 - Acordos - Pepsi-Cola  0.00 8,821,632.56 8,815,075.48 8,788,687.48 8,788,687.48 8,634.10 0.00  04110000 - Acordos - Recofarma  0.00 7,554,173.81 7,554,173.81 7,554,173.81 7,554,173.81 769,261.07 0.00  04200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  0.00 4,456,092.00 3,840,000.00 3,840,000.00 3,070,000.00 173,132.74 0.00  04300000 - Recursos do Sistema Único de Saúde - SUS  0.00 120,000,000.00 81,466,895.51 74,241,551.65 73,450,097.23 10,553,296.76 72,936.60  04350000 - Transferência do SUS  0.00 0.00 0.00 0.00 0.00 114,333.43 51,480.09  04400000 - Transferências do FNAS  0.00 1,500,000.00 1,155,654.07 799,502.86 791,152.86 165,421.98 0.00  04500000 - Transferências do FNDE  0.00 23,654,071.54 20,894,541.42 20,533,025.68 19,649,898.33 6,079,331.48 25,266.62  04610000 - Fundo Financeiro - RPPS  0.00 9,985,719.86 9,985,719.86 9,985,719.86 9,985,719.86 0.00 0.00  04710000 - Operações de Crédito Internas 0.00 1,234,155.52 1,234,155.52 1,234,155.52 1,234,155.52 58,286,183.40 0.00  04750000 - Operações de Crédito Externas 0.00 307,823,411.28 250,783,235.25 207,134,721.71 193,596,706.44 2,216,308.16 0.00  04800000 - Convênios 0.00 193,902,880.08 119,692,957.37 100,278,715.33 99,396,828.66 42,915,646.31 2,684,318.17  04850000 - Outras Fontes 0.00 16,664,915.81 11,581,146.53 8,240,549.67 8,236,373.17 5,065,189.61 1,007,058.39  04950000 - Transferências de Entidades Internacionais  0.00 276,211.61 195,642.51 195,642.51 195,642.51 514,302.10 0.00  04960000 - Doações de Pessoas ou Instituições Privadas Nacionais  0.00 195,024.21 172,117.99 0.00 0.00 0.00 0.00  04970000 - Programa Social de Desenvolvimento Humano  0.00 200,000.00 141,111.10 140,687.10 136,095.56 0.00 0.00",,,,,,,
994,,,2014,Consolidado,Estado,Fonte de Recurso,Despesas::Estado::Fonte de Recurso,,,,,,,
995,,,2014,Consolidado,Estado,Fonte de Recurso,"Ano  2014  DOWNLOAD  Lista das Fontes de Recursos  Fonte de Recurso Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  14,600,472,000.00 16,696,827,175.39 15,565,294,328.96 14,933,932,330.11 14,669,891,815.30 826,779,036.43 110,935,956.34 01000000 - Recursos Ordinários  7,199,360,000.00 7,795,434,822.40 7,733,997,177.58 7,627,735,322.02 7,541,512,615.15 232,162,397.95 89,359,150.39  01150000 - Alienação de Bens  420,000.00 583,704.56 128,652.40 112,389.02 112,389.02 0.00 0.00  01160000 - Contribuição para o Desenvolvimento do Ensino Superior  255,000,000.00 271,399,646.42 270,212,095.34 253,003,884.42 249,544,793.83 13,811,074.54 195,380.65  01170000 - Contribuição para Infraestrutura Básica, Econômica e Social  85,000,000.00 111,202,112.20 110,768,709.87 82,418,450.21 63,904,769.16 25,738,525.03 382,222.45  01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  1,600,000,000.00 1,620,836,150.23 1,617,427,636.20 1,581,612,144.35 1,511,283,589.36 77,224,469.53 1,943,203.61  01270000 - Cotaparte da Contribuição do Salário-Educação  54,000,000.00 57,000,000.00 56,840,814.49 48,336,475.19 46,096,335.23 10,489,062.45 425,851.79  01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico  100,000.00 579,636.10 494,025.18 494,025.18 494,025.18 0.00 0.00  01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  11,100,000.00 13,349,977.50 12,377,258.89 9,012,417.84 9,012,417.81 705,115.62 22,904.74  01450000 - Recursos do Royalties sobre o Petróleo  296,000,000.00 301,046,470.36 277,068,952.98 254,017,094.83 250,825,077.20 15,068,101.03 160,988.68  01460000 - Recursos do FUNDEB  1,136,000,000.00 1,306,410,435.29 1,306,301,210.12 1,289,212,883.38 1,272,444,756.37 100,061,122.38 6,618,247.23  01500000 - Outras Transferências de Recursos Federais  25,520,000.00 31,826,386.61 31,771,045.09 30,320,505.17 25,143,151.52 5,233,488.44 20,165.60  01550000 - Recursos de Transferência Financeira LC 87/96  11,792,000.00 11,792,000.00 11,779,154.20 11,509,576.62 11,343,087.39 399,089.10 16,290.09  01600000 - Recursos do FTI  793,000,000.00 850,427,871.52 842,806,692.74 753,345,839.45 748,773,751.49 23,559,509.86 1,906,556.53  01700000 - Recursos do FMPES  85,000,000.00 85,079,398.25 85,075,262.10 69,074,515.79 65,531,864.53 11,734,784.45 33,987.19  02010000 - Recursos Diretamente Arrecadados  210,140,000.00 212,006,218.68 166,855,533.86 161,766,113.32 160,072,436.08 5,885,427.06 154,018.22  02100000 - Acordos - Pepsi-Cola  2,500,000.00 4,840,662.74 4,840,662.74 3,225,651.74 3,225,651.74 0.00 0.00  02110000 - Acordos - Recofarma  3,000,000.00 3,000,000.00 0.00 0.00 0.00 903,570.04 0.00  02120000 - Acordos - Visteon  20,000.00 20,000.00 0.00 0.00 0.00 0.00 0.00  02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  1,500,000.00 1,500,000.00 0.00 0.00 0.00 0.00 0.00  02300000 - Recursos do Sistema Único de Saúde - SUS  463,115,000.00 490,758,891.85 464,361,191.21 420,012,746.87 412,464,073.62 46,201,049.18 1,014,523.37  02350000 - Transferência do SUS  0.00 0.00 0.00 0.00 0.00 27,897.56 45,611.30  02400000 - Transferências do FNAS  2,100,000.00 2,100,000.00 1,205,431.58 1,001,187.44 1,001,187.44 50,633.32 0.00  02500000 - Transferências do FNDE  92,000,000.00 92,000,000.00 64,895,974.91 59,943,480.51 57,225,885.64 33,745,031.84 0.00  02610000 - Fundo Financeiro - RPPS  298,000,000.00 403,276,828.60 402,934,920.31 402,934,920.31 402,934,920.31 0.00 0.00  02620000 - Fundo Previdenciário - RPPS  234,000,000.00 234,000,000.00 5,273,149.13 5,273,149.13 5,272,244.77 0.00 0.00  02710000 - Operações de Crédito Internas 460,000,000.00 460,000,000.00 421,080,598.87 402,955,197.12 400,845,835.02 23,657,291.46 4,566.95  02750000 - Operações de Crédito Externas 904,400,000.00 904,400,000.00 620,741,008.32 564,305,278.96 552,402,447.01 0.00 0.00  02800000 - Convênios 337,920,000.00 337,920,000.00 187,885,625.51 148,277,791.79 147,229,558.99 7,166,882.69 699,681.35  02850000 - Outras Fontes 36,410,000.00 76,121,505.33 63,166,827.09 46,023,497.00 44,698,002.01 3,649,912.40 306,083.10  02950000 - Transferências de Entidades Internacionais  5,000.00 522,000.00 511,286.60 511,286.60 511,286.60 358.90 0.00  02960000 - Doações de Pessoas ou Instituições Privadas Nacionais  3,070,000.00 3,070,000.00 3,137.00 1,992.00 0.00 0.00 0.00  02970000 - Doação p/ Programa Social de Desenv Humano  0.00 771,058.20 715,858.20 715,858.20 715,858.20 0.00 0.00  03000000 - Recursos Ordinários 0.00 116,302,814.52 112,465,682.38 108,388,163.65 105,902,530.59 6,206,539.71 1,150,712.50  03150000 - Alienação de Bens  0.00 3,068,727.57 1,582,464.92 34,330.67 34,330.67 2,111,866.70 0.00  03160000 - Contribuição para o Desenvolvimento do Ensino Superior  0.00 17,037,334.64 12,948,088.98 12,675,051.12 12,614,631.10 7,526,892.80 2,232,984.60  03170000 - Contribuição para Infraestrutura Básica, Econômica e Social  0.00 124,388.85 69,602.20 33,602.20 33,602.20 12,423,122.80 0.00  03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal  0.00 7,147,284.30 5,974,568.09 4,728,094.80 4,705,658.16 13,181,820.13 161,048.31  03270000 - Cotaparte da Contribuição do Salário-Educação  0.00 1,013,104.25 1,012,333.09 981,871.95 980,527.79 607,406.88 7,360.76  03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais  0.00 8,899,650.10 8,625,467.61 8,261,764.87 7,547,251.26 906,679.00 0.00  03450000 - Recursos do Royalties sobre o Petróleo  0.00 13,526,646.90 12,255,610.69 8,115,618.32 8,035,199.66 600,483.93 28,885.00  03460000 - Recursos do FUNDEB  0.00 0.00 0.00 0.00 0.00 0.00 125.51  03500000 - Outras Transferências de Recursos Federais  0.00 21,244,865.52 20,488,902.39 16,910,089.05 16,608,615.05 28,718.31 5,172.50  03550000 - Recursos de Transferência Financeira LC 87/96  0.00 2,487,172.12 2,364,703.67 1,893,166.32 1,890,493.32 189,700.00 0.00  03600000 - Recursos do FTI  0.00 84,919,267.18 83,507,243.71 78,950,734.32 78,950,366.82 11,873,302.12 172,011.58  03700000 - Recursos do FMPES  0.00 5,800,876.11 5,800,876.11 5,800,876.11 5,800,876.11 2,898,413.73 0.00  04010000 - Recursos Diretamente Arrecadados  0.00 35,710,978.21 19,166,466.19 17,038,159.09 16,080,190.47 3,888,254.35 27,162.47  04100000 - Acordos - Pepsi-Cola  0.00 8,821,632.56 8,815,075.48 8,788,687.48 8,788,687.48 8,634.10 0.00  04110000 - Acordos - Recofarma  0.00 7,554,173.81 7,554,173.81 7,554,173.81 7,554,173.81 769,261.07 0.00  04200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV  0.00 4,456,092.00 3,840,000.00 3,840,000.00 3,070,000.00 173,132.74 0.00  04300000 - Recursos do Sistema Único de Saúde - SUS  0.00 120,000,000.00 81,466,895.51 74,241,551.65 73,450,097.23 10,553,296.76 72,936.60  04350000 - Transferência do SUS  0.00 0.00 0.00 0.00 0.00 114,333.43 51,480.09  04400000 - Transferências do FNAS  0.00 1,500,000.00 1,155,654.07 799,502.86 791,152.86 165,421.98 0.00  04500000 - Transferências do FNDE  0.00 23,654,071.54 20,894,541.42 20,533,025.68 19,649,898.33 6,079,331.48 25,266.62  04610000 - Fundo Financeiro - RPPS  0.00 9,985,719.86 9,985,719.86 9,985,719.86 9,985,719.86 0.00 0.00  04710000 - Operações de Crédito Internas 0.00 1,234,155.52 1,234,155.52 1,234,155.52 1,234,155.52 58,286,183.40 0.00  04750000 - Operações de Crédito Externas 0.00 307,823,411.28 250,783,235.25 207,134,721.71 193,596,706.44 2,216,308.16 0.00  04800000 - Convênios 0.00 193,902,880.08 119,692,957.37 100,278,715.33 99,396,828.66 42,915,646.31 2,684,318.17  04850000 - Outras Fontes 0.00 16,664,915.81 11,581,146.53 8,240,549.67 8,236,373.17 5,065,189.61 1,007,058.39  04950000 - Transferências de Entidades Internacionais  0.00 276,211.61 195,642.51 195,642.51 195,642.51 514,302.10 0.00  04960000 - Doações de Pessoas ou Instituições Privadas Nacionais  0.00 195,024.21 172,117.99 0.00 0.00 0.00 0.00  04970000 - Programa Social de Desenvolvimento Humano  0.00 200,000.00 141,111.10 140,687.10 136,095.56 0.00 0.00",,,,,,,
996,,,2014,Consolidado,Estado,Fonte de Recurso,Fonte de Recurso,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
997,,,2014,Consolidado,Estado,Fonte de Recurso,Total:,14600472000.00,16696827175.39,15565294328.96,14933932330.11,14669891815.30,826779036.43,110935956.34
998,,,2014,Consolidado,Estado,Fonte de Recurso,01000000 - Recursos Ordinários,7199360000.00,7795434822.40,7733997177.58,7627735322.02,7541512615.15,232162397.95,89359150.39
999,,,2014,Consolidado,Estado,Fonte de Recurso,01150000 - Alienação de Bens,420000.00,583704.56,128652.40,112389.02,112389.02,0.00,0.00
1000,,,2014,Consolidado,Estado,Fonte de Recurso,01160000 - Contribuição para o Desenvolvimento do Ensino Superior,255000000.00,271399646.42,270212095.34,253003884.42,249544793.83,13811074.54,195380.65
1001,,,2014,Consolidado,Estado,Fonte de Recurso,"01170000 - Contribuição para Infraestrutura Básica, Econômica e Social",85000000.00,111202112.20,110768709.87,82418450.21,63904769.16,25738525.03,382222.45
1002,,,2014,Consolidado,Estado,Fonte de Recurso,01210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,1600000000.00,1620836150.23,1617427636.20,1581612144.35,1511283589.36,77224469.53,1943203.61
1003,,,2014,Consolidado,Estado,Fonte de Recurso,01270000 - Cotaparte da Contribuição do Salário-Educação,54000000.00,57000000.00,56840814.49,48336475.19,46096335.23,10489062.45,425851.79
1004,,,2014,Consolidado,Estado,Fonte de Recurso,01300000 - Cotaparte da Contribuição de Intervenção do Domínio Econômico,100000.00,579636.10,494025.18,494025.18,494025.18,0.00,0.00
1005,,,2014,Consolidado,Estado,Fonte de Recurso,01400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,11100000.00,13349977.50,12377258.89,9012417.84,9012417.81,705115.62,22904.74
1006,,,2014,Consolidado,Estado,Fonte de Recurso,01450000 - Recursos do Royalties sobre o Petróleo,296000000.00,301046470.36,277068952.98,254017094.83,250825077.20,15068101.03,160988.68
1007,,,2014,Consolidado,Estado,Fonte de Recurso,01460000 - Recursos do FUNDEB,1136000000.00,1306410435.29,1306301210.12,1289212883.38,1272444756.37,100061122.38,6618247.23
1008,,,2014,Consolidado,Estado,Fonte de Recurso,01500000 - Outras Transferências de Recursos Federais,25520000.00,31826386.61,31771045.09,30320505.17,25143151.52,5233488.44,20165.60
1009,,,2014,Consolidado,Estado,Fonte de Recurso,01550000 - Recursos de Transferência Financeira LC 87/96,11792000.00,11792000.00,11779154.20,11509576.62,11343087.39,399089.10,16290.09
1010,,,2014,Consolidado,Estado,Fonte de Recurso,01600000 - Recursos do FTI,793000000.00,850427871.52,842806692.74,753345839.45,748773751.49,23559509.86,1906556.53
1011,,,2014,Consolidado,Estado,Fonte de Recurso,01700000 - Recursos do FMPES,85000000.00,85079398.25,85075262.10,69074515.79,65531864.53,11734784.45,33987.19
1012,,,2014,Consolidado,Estado,Fonte de Recurso,02010000 - Recursos Diretamente Arrecadados,210140000.00,212006218.68,166855533.86,161766113.32,160072436.08,5885427.06,154018.22
1013,,,2014,Consolidado,Estado,Fonte de Recurso,02100000 - Acordos - Pepsi-Cola,2500000.00,4840662.74,4840662.74,3225651.74,3225651.74,0.00,0.00
1014,,,2014,Consolidado,Estado,Fonte de Recurso,02110000 - Acordos - Recofarma,3000000.00,3000000.00,0.00,0.00,0.00,903570.04,0.00
1015,,,2014,Consolidado,Estado,Fonte de Recurso,02120000 - Acordos - Visteon,20000.00,20000.00,0.00,0.00,0.00,0.00,0.00
1016,,,2014,Consolidado,Estado,Fonte de Recurso,02200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV,1500000.00,1500000.00,0.00,0.00,0.00,0.00,0.00
1017,,,2014,Consolidado,Estado,Fonte de Recurso,02300000 - Recursos do Sistema Único de Saúde - SUS,463115000.00,490758891.85,464361191.21,420012746.87,412464073.62,46201049.18,1014523.37
1018,,,2014,Consolidado,Estado,Fonte de Recurso,02350000 - Transferência do SUS,0.00,0.00,0.00,0.00,0.00,27897.56,45611.30
1019,,,2014,Consolidado,Estado,Fonte de Recurso,02400000 - Transferências do FNAS,2100000.00,2100000.00,1205431.58,1001187.44,1001187.44,50633.32,0.00
1020,,,2014,Consolidado,Estado,Fonte de Recurso,02500000 - Transferências do FNDE,92000000.00,92000000.00,64895974.91,59943480.51,57225885.64,33745031.84,0.00
1021,,,2014,Consolidado,Estado,Fonte de Recurso,02610000 - Fundo Financeiro - RPPS,298000000.00,403276828.60,402934920.31,402934920.31,402934920.31,0.00,0.00
1022,,,2014,Consolidado,Estado,Fonte de Recurso,02620000 - Fundo Previdenciário - RPPS,234000000.00,234000000.00,5273149.13,5273149.13,5272244.77,0.00,0.00
1023,,,2014,Consolidado,Estado,Fonte de Recurso,02710000 - Operações de Crédito Internas,460000000.00,460000000.00,421080598.87,402955197.12,400845835.02,23657291.46,4566.95
1024,,,2014,Consolidado,Estado,Fonte de Recurso,02750000 - Operações de Crédito Externas,904400000.00,904400000.00,620741008.32,564305278.96,552402447.01,0.00,0.00
1025,,,2014,Consolidado,Estado,Fonte de Recurso,02800000 - Convênios,337920000.00,337920000.00,187885625.51,148277791.79,147229558.99,7166882.69,699681.35
1026,,,2014,Consolidado,Estado,Fonte de Recurso,02850000 - Outras Fontes,36410000.00,76121505.33,63166827.09,46023497.00,44698002.01,3649912.40,306083.10
1027,,,2014,Consolidado,Estado,Fonte de Recurso,02950000 - Transferências de Entidades Internacionais,5000.00,522000.00,511286.60,511286.60,511286.60,358.90,0.00
1028,,,2014,Consolidado,Estado,Fonte de Recurso,02960000 - Doações de Pessoas ou Instituições Privadas Nacionais,3070000.00,3070000.00,3137.00,1992.00,0.00,0.00,0.00
1029,,,2014,Consolidado,Estado,Fonte de Recurso,02970000 - Doação p/ Programa Social de Desenv Humano,0.00,771058.20,715858.20,715858.20,715858.20,0.00,0.00
1030,,,2014,Consolidado,Estado,Fonte de Recurso,03000000 - Recursos Ordinários,0.00,116302814.52,112465682.38,108388163.65,105902530.59,6206539.71,1150712.50
1031,,,2014,Consolidado,Estado,Fonte de Recurso,03150000 - Alienação de Bens,0.00,3068727.57,1582464.92,34330.67,34330.67,2111866.70,0.00
1032,,,2014,Consolidado,Estado,Fonte de Recurso,03160000 - Contribuição para o Desenvolvimento do Ensino Superior,0.00,17037334.64,12948088.98,12675051.12,12614631.10,7526892.80,2232984.60
1033,,,2014,Consolidado,Estado,Fonte de Recurso,"03170000 - Contribuição para Infraestrutura Básica, Econômica e Social",0.00,124388.85,69602.20,33602.20,33602.20,12423122.80,0.00
1034,,,2014,Consolidado,Estado,Fonte de Recurso,03210000 - Cotaparte do Fundo de Participação dos Estados e do Distrito Federal,0.00,7147284.30,5974568.09,4728094.80,4705658.16,13181820.13,161048.31
1035,,,2014,Consolidado,Estado,Fonte de Recurso,03270000 - Cotaparte da Contribuição do Salário-Educação,0.00,1013104.25,1012333.09,981871.95,980527.79,607406.88,7360.76
1036,,,2014,Consolidado,Estado,Fonte de Recurso,03400000 - Indenização pela Utilização de Recursos Hídricos e Exploração de Recursos Minerais,0.00,8899650.10,8625467.61,8261764.87,7547251.26,906679.00,0.00
1037,,,2014,Consolidado,Estado,Fonte de Recurso,03450000 - Recursos do Royalties sobre o Petróleo,0.00,13526646.90,12255610.69,8115618.32,8035199.66,600483.93,28885.00
1038,,,2014,Consolidado,Estado,Fonte de Recurso,03460000 - Recursos do FUNDEB,0.00,0.00,0.00,0.00,0.00,0.00,125.51
1039,,,2014,Consolidado,Estado,Fonte de Recurso,03500000 - Outras Transferências de Recursos Federais,0.00,21244865.52,20488902.39,16910089.05,16608615.05,28718.31,5172.50
1040,,,2014,Consolidado,Estado,Fonte de Recurso,03550000 - Recursos de Transferência Financeira LC 87/96,0.00,2487172.12,2364703.67,1893166.32,1890493.32,189700.00,0.00
1041,,,2014,Consolidado,Estado,Fonte de Recurso,03600000 - Recursos do FTI,0.00,84919267.18,83507243.71,78950734.32,78950366.82,11873302.12,172011.58
1042,,,2014,Consolidado,Estado,Fonte de Recurso,03700000 - Recursos do FMPES,0.00,5800876.11,5800876.11,5800876.11,5800876.11,2898413.73,0.00
1043,,,2014,Consolidado,Estado,Fonte de Recurso,04010000 - Recursos Diretamente Arrecadados,0.00,35710978.21,19166466.19,17038159.09,16080190.47,3888254.35,27162.47
1044,,,2014,Consolidado,Estado,Fonte de Recurso,04100000 - Acordos - Pepsi-Cola,0.00,8821632.56,8815075.48,8788687.48,8788687.48,8634.10,0.00
1045,,,2014,Consolidado,Estado,Fonte de Recurso,04110000 - Acordos - Recofarma,0.00,7554173.81,7554173.81,7554173.81,7554173.81,769261.07,0.00
1046,,,2014,Consolidado,Estado,Fonte de Recurso,04200000 - Transferências para Investimento em Desenvolvimento Social - AMBEV,0.00,4456092.00,3840000.00,3840000.00,3070000.00,173132.74,0.00
