,0,1,ano,periodo,grupo,consulta,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
571,,,2014,Consolidado,Estado,Função,99-Reserva de Contingência,487187000.0,234159327.91,0.0,0.0,0.0,0.0,0.0
572,,,2014,Consolidado,Estado,Função,Total:,14600472000.0,16696827175.39,15565294328.96,14933932330.11,14669891815.3,826779036.43,108735019.22
573,,,2013,Consolidado,Estado,Função,,,,,,,,
574,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações  Data: 29/03/2019,2013,Consolidado,Estado,Função,,,,,,,,
575,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2013,Consolidado,Estado,Função,,,,,,,,
576,Principal  BGE  LDO  LOA  LRF  Municípios  Recolhimento de ISS  Repasse aos Municípios  Repartição das Receitas TributáriasTransferências da União x Rateio aos Municípios  FUNDEB  Receitas  Despesas  Convênios e Transferências  Convênios de Entrada  Execução  Convênios de Saída/ Transf. Fundo a Fundo  Execução  Licitações e Contratos  Consultas  Credores Ativos  Relação de Pagamentos  Execução Orçamentária  Destaque Orçamentário  Salários dos Servidores  Relação de Pagamentos de Diárias  Links  Portal da Transparência do Amazonas  Acesso à Informação  Outras informações  O que é o Portal?  Como utilizar  Origem dos Dados  Manual do Usuário  Glossário  Fale Conosco  Cronograma NBCASP  Histórico de Atualizações,Data: 29/03/2019,2013,Consolidado,Estado,Função,,,,,,,,
577,,,2013,Consolidado,Estado,Função,,,,,,,,
578,,,2013,Consolidado,Estado,Função,"function setup() { }  function imprimirRelatorio(tipoDownload) {  var ano = document.getElementById('anoexercicio').value;  var mes = document.getElementById('mes').value;  var mesFinal = document.getElementById('mesFinal').value;  document.execDespAnoEstadoFuncaoForm.action= ""execDespAnoEstadoFuncao.do?method=Consultar&anoexercicio=""+ano+""&mes=""+mes+""&mesFinal=""+mesFinal+""&tipoDownload=""+tipoDownload;  document.execDespAnoEstadoFuncaoForm.submit(); 	}  function showAno() {  var ano = document.getElementById(""anoexercicio"").value;  var grupo = document.getElementById(""grupo"").value;  var consulta = document.getElementById(""consulta"").value;  var mes = document.getElementById(""mes"").value;  var mesFinal = document.getElementById(""mesFinal"").value;  document.execDespAnoEstadoFuncaoForm.action=""execDespAno.do?method=Pesquisar&anoexercicio=""+ano+""&grupo=""+grupo+""&consulta=""+consulta+""&mes=""+mes+""&mesFinal=""+mesFinal;  document.execDespAnoEstadoFuncaoForm.submit(); } Despesas::Estado::Função  Ano  2013  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  12,985,098,000.00 15,793,901,012.71 14,569,525,924.39 13,731,858,422.40 13,541,235,641.91 707,677,765.48 91,203,603.13 01-Legislativa  392,022,000.00 393,794,911.49 393,453,560.60 372,067,754.22 371,067,735.29 41,831,471.37 3,220,775.60  02-Judiciária  462,715,000.00 511,669,260.58 501,354,092.97 498,235,598.96 498,214,962.64 2,083,336.51 14,142,289.43  03-Essencial à Justica  226,337,000.00 240,213,291.51 233,098,281.89 226,910,732.32 213,400,059.86 2,510,247.37 55,746,161.46  04-Administração  675,723,800.00 756,995,355.30 731,822,514.13 721,169,927.48 714,046,123.38 14,878,079.14 317,300.63  06-Segurança Pública  1,006,524,000.00 1,242,832,101.24 1,190,789,857.32 1,167,223,310.63 1,148,751,783.61 43,750,402.57 293,904.51  08-Assistência Social  117,132,000.00 147,466,507.29 137,588,450.47 127,455,749.50 126,509,571.14 6,316,247.94 261,283.76  09-Previdência Social  940,234,000.00 1,088,476,877.50 1,082,596,618.34 1,081,462,770.74 1,081,462,770.74 4,218,416.45 730.84  10-Saúde  2,035,566,000.00 2,556,959,789.87 2,402,368,237.99 2,254,349,290.22 2,210,814,812.33 74,546,212.29 1,916,221.48  11-Trabalho  12,632,000.00 16,457,946.57 13,518,953.19 13,321,389.22 13,138,800.77 507,882.97 44,197.71  12-Educação  1,871,406,000.00 2,296,703,860.50 2,217,016,115.87 1,840,207,004.39 1,770,945,919.13 302,400,610.59 9,910,313.93  13-Cultura  122,651,000.00 207,610,295.04 200,971,984.12 192,795,137.22 192,069,980.64 10,000,219.66 33,865.91  14-Direitos da Cidadania  180,813,000.00 302,065,131.46 248,546,862.20 239,588,465.12 237,958,908.52 9,223,627.41 1,017,889.61  15-Urbanismo  361,137,200.00 1,103,215,946.08 877,939,780.22 791,887,301.14 778,020,461.50 42,445,145.48 907.00  16-Habitação  76,091,000.00 103,209,736.68 85,614,473.98 84,605,686.78 83,753,928.62 1,429,620.47 0.00  17-Saneamento  124,754,000.00 231,009,951.48 139,029,783.23 128,668,532.62 125,855,684.57 10,619,294.23 0.00  18-Gestão Ambiental  71,275,000.00 117,581,268.37 78,249,554.89 60,975,155.98 58,700,156.27 9,674,064.06 970,153.87  19-Ciência e Tecnologia  103,592,000.00 103,280,961.73 76,085,450.28 75,560,968.23 74,527,826.73 5,708,575.00 14,525.04  20-Agricultura  104,596,000.00 174,491,096.45 153,558,821.63 141,169,003.86 139,463,577.19 4,303,121.65 1,567,086.54  21-Organização Agrária  22,185,000.00 71,562,820.00 68,022,138.54 67,912,990.62 67,581,857.01 279,757.17 15,486.79  23-Comércio e Serviços  35,530,000.00 59,557,581.38 54,845,513.56 52,504,370.80 49,833,812.48 1,258,753.23 8,738.43  24-Comunicações  92,633,000.00 81,773,141.05 80,062,922.24 79,766,731.80 77,195,234.06 4,404,886.59 13,441.55  25-Energia  1,500,000.00 17,875.93 0.00 0.00 0.00 0.00 0.00  26-Transporte  304,747,000.00 391,559,761.80 306,755,280.30 232,066,687.69 228,517,045.39 33,218,359.55 1,637,870.51  27-Desporto e Lazer  381,435,000.00 532,494,258.46 515,173,332.68 501,637,806.15 500,973,113.66 69,619,249.66 70,458.53  28-Encargos Especiais  2,808,264,000.00 2,821,985,471.19 2,781,063,343.75 2,780,316,056.71 2,778,431,516.38 12,450,184.12 0.00  99-Reserva de Contingência  453,603,000.00 240,915,813.76 0.00 0.00 0.00 0.00 0.00",,,,,,,
579,,,2013,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
580,,,2013,Consolidado,Estado,Função,"Ano  2013  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  12,985,098,000.00 15,793,901,012.71 14,569,525,924.39 13,731,858,422.40 13,541,235,641.91 707,677,765.48 91,203,603.13 01-Legislativa  392,022,000.00 393,794,911.49 393,453,560.60 372,067,754.22 371,067,735.29 41,831,471.37 3,220,775.60  02-Judiciária  462,715,000.00 511,669,260.58 501,354,092.97 498,235,598.96 498,214,962.64 2,083,336.51 14,142,289.43  03-Essencial à Justica  226,337,000.00 240,213,291.51 233,098,281.89 226,910,732.32 213,400,059.86 2,510,247.37 55,746,161.46  04-Administração  675,723,800.00 756,995,355.30 731,822,514.13 721,169,927.48 714,046,123.38 14,878,079.14 317,300.63  06-Segurança Pública  1,006,524,000.00 1,242,832,101.24 1,190,789,857.32 1,167,223,310.63 1,148,751,783.61 43,750,402.57 293,904.51  08-Assistência Social  117,132,000.00 147,466,507.29 137,588,450.47 127,455,749.50 126,509,571.14 6,316,247.94 261,283.76  09-Previdência Social  940,234,000.00 1,088,476,877.50 1,082,596,618.34 1,081,462,770.74 1,081,462,770.74 4,218,416.45 730.84  10-Saúde  2,035,566,000.00 2,556,959,789.87 2,402,368,237.99 2,254,349,290.22 2,210,814,812.33 74,546,212.29 1,916,221.48  11-Trabalho  12,632,000.00 16,457,946.57 13,518,953.19 13,321,389.22 13,138,800.77 507,882.97 44,197.71  12-Educação  1,871,406,000.00 2,296,703,860.50 2,217,016,115.87 1,840,207,004.39 1,770,945,919.13 302,400,610.59 9,910,313.93  13-Cultura  122,651,000.00 207,610,295.04 200,971,984.12 192,795,137.22 192,069,980.64 10,000,219.66 33,865.91  14-Direitos da Cidadania  180,813,000.00 302,065,131.46 248,546,862.20 239,588,465.12 237,958,908.52 9,223,627.41 1,017,889.61  15-Urbanismo  361,137,200.00 1,103,215,946.08 877,939,780.22 791,887,301.14 778,020,461.50 42,445,145.48 907.00  16-Habitação  76,091,000.00 103,209,736.68 85,614,473.98 84,605,686.78 83,753,928.62 1,429,620.47 0.00  17-Saneamento  124,754,000.00 231,009,951.48 139,029,783.23 128,668,532.62 125,855,684.57 10,619,294.23 0.00  18-Gestão Ambiental  71,275,000.00 117,581,268.37 78,249,554.89 60,975,155.98 58,700,156.27 9,674,064.06 970,153.87  19-Ciência e Tecnologia  103,592,000.00 103,280,961.73 76,085,450.28 75,560,968.23 74,527,826.73 5,708,575.00 14,525.04  20-Agricultura  104,596,000.00 174,491,096.45 153,558,821.63 141,169,003.86 139,463,577.19 4,303,121.65 1,567,086.54  21-Organização Agrária  22,185,000.00 71,562,820.00 68,022,138.54 67,912,990.62 67,581,857.01 279,757.17 15,486.79  23-Comércio e Serviços  35,530,000.00 59,557,581.38 54,845,513.56 52,504,370.80 49,833,812.48 1,258,753.23 8,738.43  24-Comunicações  92,633,000.00 81,773,141.05 80,062,922.24 79,766,731.80 77,195,234.06 4,404,886.59 13,441.55  25-Energia  1,500,000.00 17,875.93 0.00 0.00 0.00 0.00 0.00  26-Transporte  304,747,000.00 391,559,761.80 306,755,280.30 232,066,687.69 228,517,045.39 33,218,359.55 1,637,870.51  27-Desporto e Lazer  381,435,000.00 532,494,258.46 515,173,332.68 501,637,806.15 500,973,113.66 69,619,249.66 70,458.53  28-Encargos Especiais  2,808,264,000.00 2,821,985,471.19 2,781,063,343.75 2,780,316,056.71 2,778,431,516.38 12,450,184.12 0.00  99-Reserva de Contingência  453,603,000.00 240,915,813.76 0.00 0.00 0.00 0.00 0.00",,,,,,,
581,,,2013,Consolidado,Estado,Função,Função,Dotação Inicial,Autorizado,Empenhado,Liquidado,Pago,Pago Exercício Anterior,A Pagar Exercício Anterior
582,,,2013,Consolidado,Estado,Função,Total:,12985098000.00,15793901012.71,14569525924.39,13731858422.40,13541235641.91,707677765.48,91203603.13
583,,,2013,Consolidado,Estado,Função,01-Legislativa,392022000.00,393794911.49,393453560.60,372067754.22,371067735.29,41831471.37,3220775.60
584,,,2013,Consolidado,Estado,Função,02-Judiciária,462715000.00,511669260.58,501354092.97,498235598.96,498214962.64,2083336.51,14142289.43
585,,,2013,Consolidado,Estado,Função,03-Essencial à Justica,226337000.00,240213291.51,233098281.89,226910732.32,213400059.86,2510247.37,55746161.46
586,,,2013,Consolidado,Estado,Função,04-Administração,675723800.00,756995355.30,731822514.13,721169927.48,714046123.38,14878079.14,317300.63
587,,,2013,Consolidado,Estado,Função,06-Segurança Pública,1006524000.00,1242832101.24,1190789857.32,1167223310.63,1148751783.61,43750402.57,293904.51
588,,,2013,Consolidado,Estado,Função,08-Assistência Social,117132000.00,147466507.29,137588450.47,127455749.50,126509571.14,6316247.94,261283.76
589,,,2013,Consolidado,Estado,Função,09-Previdência Social,940234000.00,1088476877.50,1082596618.34,1081462770.74,1081462770.74,4218416.45,730.84
590,,,2013,Consolidado,Estado,Função,10-Saúde,2035566000.00,2556959789.87,2402368237.99,2254349290.22,2210814812.33,74546212.29,1916221.48
591,,,2013,Consolidado,Estado,Função,11-Trabalho,12632000.00,16457946.57,13518953.19,13321389.22,13138800.77,507882.97,44197.71
592,,,2013,Consolidado,Estado,Função,12-Educação,1871406000.00,2296703860.50,2217016115.87,1840207004.39,1770945919.13,302400610.59,9910313.93
593,,,2013,Consolidado,Estado,Função,13-Cultura,122651000.00,207610295.04,200971984.12,192795137.22,192069980.64,10000219.66,33865.91
594,,,2013,Consolidado,Estado,Função,14-Direitos da Cidadania,180813000.00,302065131.46,248546862.20,239588465.12,237958908.52,9223627.41,1017889.61
595,,,2013,Consolidado,Estado,Função,15-Urbanismo,361137200.00,1103215946.08,877939780.22,791887301.14,778020461.50,42445145.48,907.00
596,,,2013,Consolidado,Estado,Função,16-Habitação,76091000.00,103209736.68,85614473.98,84605686.78,83753928.62,1429620.47,0.00
597,,,2013,Consolidado,Estado,Função,17-Saneamento,124754000.00,231009951.48,139029783.23,128668532.62,125855684.57,10619294.23,0.00
598,,,2013,Consolidado,Estado,Função,18-Gestão Ambiental,71275000.00,117581268.37,78249554.89,60975155.98,58700156.27,9674064.06,970153.87
599,,,2013,Consolidado,Estado,Função,19-Ciência e Tecnologia,103592000.00,103280961.73,76085450.28,75560968.23,74527826.73,5708575.00,14525.04
600,,,2013,Consolidado,Estado,Função,20-Agricultura,104596000.00,174491096.45,153558821.63,141169003.86,139463577.19,4303121.65,1567086.54
601,,,2013,Consolidado,Estado,Função,21-Organização Agrária,22185000.00,71562820.00,68022138.54,67912990.62,67581857.01,279757.17,15486.79
602,,,2013,Consolidado,Estado,Função,23-Comércio e Serviços,35530000.00,59557581.38,54845513.56,52504370.80,49833812.48,1258753.23,8738.43
603,,,2013,Consolidado,Estado,Função,24-Comunicações,92633000.00,81773141.05,80062922.24,79766731.80,77195234.06,4404886.59,13441.55
604,,,2013,Consolidado,Estado,Função,25-Energia,1500000.00,17875.93,0.00,0.00,0.00,0.00,0.00
605,,,2013,Consolidado,Estado,Função,26-Transporte,304747000.00,391559761.80,306755280.30,232066687.69,228517045.39,33218359.55,1637870.51
606,,,2013,Consolidado,Estado,Função,27-Desporto e Lazer,381435000.00,532494258.46,515173332.68,501637806.15,500973113.66,69619249.66,70458.53
607,,,2013,Consolidado,Estado,Função,28-Encargos Especiais,2808264000.00,2821985471.19,2781063343.75,2780316056.71,2778431516.38,12450184.12,0.00
608,,,2013,Consolidado,Estado,Função,99-Reserva de Contingência,453603000.00,240915813.76,0.00,0.00,0.00,0.00,0.00
609,,,2013,Consolidado,Estado,Função,,,,,,,,
610,,,2013,Consolidado,Estado,Função,Portal da Transparência Fiscal v1.0.11,,,,,,,
611,,,2013,Consolidado,Estado,Função,Total:,12985098000.00,15793901012.71,14569525924.39,13731858422.40,13541235641.91,707677765.48,91203603.13
612,,,2013,Consolidado,Estado,Função,Despesas::Estado::Função,,,,,,,
613,,,2013,Consolidado,Estado,Função,"Ano  2013  DOWNLOAD  Lista de Funções  Função Dotação Inicial Autorizado Empenhado Liquidado Pago Pago Exercício Anterior A Pagar Exercício Anterior  Total:  12,985,098,000.00 15,793,901,012.71 14,569,525,924.39 13,731,858,422.40 13,541,235,641.91 707,677,765.48 91,203,603.13 01-Legislativa  392,022,000.00 393,794,911.49 393,453,560.60 372,067,754.22 371,067,735.29 41,831,471.37 3,220,775.60  02-Judiciária  462,715,000.00 511,669,260.58 501,354,092.97 498,235,598.96 498,214,962.64 2,083,336.51 14,142,289.43  03-Essencial à Justica  226,337,000.00 240,213,291.51 233,098,281.89 226,910,732.32 213,400,059.86 2,510,247.37 55,746,161.46  04-Administração  675,723,800.00 756,995,355.30 731,822,514.13 721,169,927.48 714,046,123.38 14,878,079.14 317,300.63  06-Segurança Pública  1,006,524,000.00 1,242,832,101.24 1,190,789,857.32 1,167,223,310.63 1,148,751,783.61 43,750,402.57 293,904.51  08-Assistência Social  117,132,000.00 147,466,507.29 137,588,450.47 127,455,749.50 126,509,571.14 6,316,247.94 261,283.76  09-Previdência Social  940,234,000.00 1,088,476,877.50 1,082,596,618.34 1,081,462,770.74 1,081,462,770.74 4,218,416.45 730.84  10-Saúde  2,035,566,000.00 2,556,959,789.87 2,402,368,237.99 2,254,349,290.22 2,210,814,812.33 74,546,212.29 1,916,221.48  11-Trabalho  12,632,000.00 16,457,946.57 13,518,953.19 13,321,389.22 13,138,800.77 507,882.97 44,197.71  12-Educação  1,871,406,000.00 2,296,703,860.50 2,217,016,115.87 1,840,207,004.39 1,770,945,919.13 302,400,610.59 9,910,313.93  13-Cultura  122,651,000.00 207,610,295.04 200,971,984.12 192,795,137.22 192,069,980.64 10,000,219.66 33,865.91  14-Direitos da Cidadania  180,813,000.00 302,065,131.46 248,546,862.20 239,588,465.12 237,958,908.52 9,223,627.41 1,017,889.61  15-Urbanismo  361,137,200.00 1,103,215,946.08 877,939,780.22 791,887,301.14 778,020,461.50 42,445,145.48 907.00  16-Habitação  76,091,000.00 103,209,736.68 85,614,473.98 84,605,686.78 83,753,928.62 1,429,620.47 0.00  17-Saneamento  124,754,000.00 231,009,951.48 139,029,783.23 128,668,532.62 125,855,684.57 10,619,294.23 0.00  18-Gestão Ambiental  71,275,000.00 117,581,268.37 78,249,554.89 60,975,155.98 58,700,156.27 9,674,064.06 970,153.87  19-Ciência e Tecnologia  103,592,000.00 103,280,961.73 76,085,450.28 75,560,968.23 74,527,826.73 5,708,575.00 14,525.04  20-Agricultura  104,596,000.00 174,491,096.45 153,558,821.63 141,169,003.86 139,463,577.19 4,303,121.65 1,567,086.54  21-Organização Agrária  22,185,000.00 71,562,820.00 68,022,138.54 67,912,990.62 67,581,857.01 279,757.17 15,486.79  23-Comércio e Serviços  35,530,000.00 59,557,581.38 54,845,513.56 52,504,370.80 49,833,812.48 1,258,753.23 8,738.43  24-Comunicações  92,633,000.00 81,773,141.05 80,062,922.24 79,766,731.80 77,195,234.06 4,404,886.59 13,441.55  25-Energia  1,500,000.00 17,875.93 0.00 0.00 0.00 0.00 0.00  26-Transporte  304,747,000.00 391,559,761.80 306,755,280.30 232,066,687.69 228,517,045.39 33,218,359.55 1,637,870.51  27-Desporto e Lazer  381,435,000.00 532,494,258.46 515,173,332.68 501,637,806.15 500,973,113.66 69,619,249.66 70,458.53  28-Encargos Especiais  2,808,264,000.00 2,821,985,471.19 2,781,063,343.75 2,780,316,056.71 2,778,431,516.38 12,450,184.12 0.00  99-Reserva de Contingência  453,603,000.00 240,915,813.76 0.00 0.00 0.00 0.00 0.00",,,,,,,
